Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Unnamed: 0_FV2404,Änderung,changed_entries,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410
Datum/Uhrzeit/Zeitspanne,SG15,DTM,2005,00105,293,,Fertigstellungsdatum/-zeit,X,,60,,,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2005,00105,293,,Fertigstellungsdatum/-zeit,X,,60
Datum/Uhrzeit/Zeitspanne,SG15,DTM,2380,00105,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
[931] Format: ZZZ = +00",61,,,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2380,00105,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
[931] Format: ZZZ = +00",61
Datum/Uhrzeit/Zeitspanne,SG15,DTM,2379,00105,303,,CCYYMMDDHHMMZZZ,X,,62,,,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2379,00105,303,,CCYYMMDDHHMMZZZ,X,,62
Sendungspositionseinzelhei ten,SG25,,,,,,,Muss ([83] ⊻ [85] ⊻ [131] ⊻ [132]),"[83] Wenn STS+Z37+Z13+A04/ A05/A06:E_0472 in dieser SG14 vorhanden
[85] Wenn STS+Z37+Z32+A01: E_0501 in dieser SG14 vorhanden
[131] Wenn STS+Z37+Z13+A04/ A05/A06:E_1003 in dieser SG14 vorhanden
[132] Wenn STS+Z37+Z32+A01: E_1002 in dieser SG14 vorhanden",63,,,Sendungspositionseinzelhei ten,SG25,,,,,,,Muss ([83] ⊻ [85] ⊻ [131] ⊻ [132]),"[83] Wenn STS+Z37+Z13+A04/ A05/A06:E_0472 in dieser SG14 vorhanden
[85] Wenn STS+Z37+Z32+A01: E_0501 in dieser SG14 vorhanden
[131] Wenn STS+Z37+Z13+A04/ A05/A06:E_1003 in dieser SG14 vorhanden
[132] Wenn STS+Z37+Z32+A01: E_1002 in dieser SG14 vorhanden",63
Sendungspositionseinzelhei ten,SG25,GID,,00106,,,,Muss,,64,,,Sendungspositionseinzelhei ten,SG25,GID,,00106,,,,Muss,,64
Sendungspositionseinzelhei ten,SG25,GID,1496,00106,,,Sendungsposition,X [903],[903] Format: Möglicher Wert: 1,65,,,Sendungspositionseinzelhei ten,SG25,GID,1496,00106,,,Sendungsposition,X [903],[903] Format: Möglicher Wert: 1,65
Freier Text,SG25,FTX,,00107,,,,Muss,,66,,,Freier Text,SG25,FTX,,00107,,,,Muss,,66
Freier Text,SG25,FTX,4451,00107,(für allgemeine Hinweise),,,ACB,,67,,,Freier Text,SG25,FTX,4451,00107,(für allgemeine Hinweise),,,ACB,,67
Freier Text,SG25,FTX,4440,00107,,,Freier Text,X,,68,,,Freier Text,SG25,FTX,4440,00107,,,Freier Text,X,,68
Auftragstatus Entsperren,SG15,,,,,,,Muss [79],[79] Wenn STS+Z37 in dieser SG14 nicht vorhanden,69,,,Auftragstatus Entsperren,SG15,,,,,,,Muss [79],[79] Wenn STS+Z37 in dieser SG14 nicht vorhanden,69
Auftragstatus Entsperren,SG15,STS,,00108,,,,Muss,,70,,,Auftragstatus Entsperren,SG15,STS,,00108,,,,Muss,,70
Auftragstatus Entsperren,SG15,STS,9015,00108,Z38,,Auftragsstatus Entsperren,X,,71,,,Auftragstatus Entsperren,SG15,STS,9015,00108,Z38,,Auftragsstatus Entsperren,X,,71
Auftragstatus Entsperren,SG15,STS,4405,00108,Z13,,gescheitert,X [95] ⊻ [137],,72,,,Auftragstatus Entsperren,SG15,STS,4405,00108,Z13,,gescheitert,X [95] ⊻ [137],,72
